"order_id","sales_price","units","total_sales","customer_id","discount_id","product_id","sales_date","campaign_id","order_type","return_id","discount_pct"
"a065989d-3d89-4bec-b7dd-724cbef67a34","44.32",5,"221.60",430,NULL,3,"2021-12-07",NULL,0,NULL,"0.00"
"c4487b29-47b7-4ed9-98bb-fdc26943bee8","565.50",4,"2035.80",549,"9fffe190-9656-4d3e-9c83-753bc9da2f30",6,"2021-05-22",NULL,0,NULL,"0.10"
"c8ddaffe-936b-409f-852a-a03e99bbbec9","49.81",2,"89.66",239,"044eeb12-dbc8-42a4-bf62-beeb04402e2b",2,"2023-01-29",NULL,-1,"94b88081-aabd-4226-b47f-4004830430f2","0.10"
"03d6e1f0-7490-4f98-9ed5-c3229a235e6d","565.50",3,"1696.50",149,NULL,6,"2023-03-26",NULL,-1,"49764ad5-1293-4cbd-970c-733e6e268e78","0.00"
"dd729f48-b6ea-4e41-8d79-01cb3181dc7e","26.84",2,"53.68",2,NULL,8,"2023-01-07","9f45e31e-826f-48d1-8e93-f4edb9c17b7d",2,NULL,"0.00"
"7948c2c1-b189-4f77-bf1c-66591fd49446","462.17",5,"1733.14",37,"ee433933-f0aa-4e08-b3e1-b40342ebf178",11,"2021-12-06",NULL,2,NULL,"0.25"
"c426b90b-85b7-4352-9900-f337e1f26a71","44.32",1,"44.32",387,NULL,3,"2023-03-20",NULL,0,NULL,"0.00"
"70338c8f-68c4-4dcf-952b-edcc5d919f1a","169.38",3,"457.33",1014,"27a5a99b-bee2-41ca-8900-c58e245e9d2f",9,"2023-06-24",NULL,2,NULL,"0.10"
"999c074a-e4bb-4f6a-9b0d-be9cc48866c0","49.81",3,"119.54",205,"278e1289-8561-4f2c-922b-a7531c949756",2,"2023-09-07","fbc1d655-1924-418d-bd53-9820fce4e0e8",-1,"df48480a-5fc1-4338-bfd0-35515cadfb1e","0.20"
"49492516-7335-460d-80a6-d126568f1a5c","44.32",1,"44.32",252,NULL,3,"2021-02-19","fbc1d655-1924-418d-bd53-9820fce4e0e8",0,NULL,"0.00"
"ad581624-734e-4e91-ad44-b9342587220c","39.31",4,"157.24",159,NULL,4,"2021-08-31",NULL,2,NULL,"0.00"
"016f2234-ba44-49aa-b78d-b106ae6f3f2c","49.81",2,"99.62",742,NULL,2,"2022-03-10",NULL,0,NULL,"0.00"
"8149b4b9-1e07-472b-b788-aae645340ae2","39.31",4,"141.52",1017,"c70171e6-4bd6-4856-9d16-ec4028737535",4,"2023-04-23",NULL,-1,"d9b22429-0b63-4a42-87a0-0ea9de77455f","0.10"
"3a0f0a17-2973-4c3b-b641-13d4cc891caa","34.51",1,"34.51",116,NULL,7,"2022-01-20","000b130a-ee63-487a-a0b6-78050e16bdc9",1,NULL,"0.00"
"e0bb33d9-2a8d-4631-a39d-5368b08cc8d2","432.16",2,"777.89",917,"7871d273-44b0-4764-a878-084100c9c97a",5,"2021-05-30",NULL,1,NULL,"0.10"
"20adeb7d-ae40-4b12-b7a5-940698d868be","432.16",5,"2160.80",1026,NULL,5,"2022-02-11",NULL,1,NULL,"0.00"
"d3975ff0-e8ad-4fef-8e1d-75c6d349582e","462.17",2,"924.34",242,NULL,11,"2023-11-14",NULL,1,NULL,"0.00"
"8650e35c-ef1c-42e7-b70d-784d97e39be8","432.16",5,"2160.80",508,NULL,5,"2022-09-22",NULL,0,NULL,"0.00"
"2e2011ca-21cd-4905-9397-96c9b6cd7ace","49.81",4,"179.32",1007,"319d1ccd-9dad-4f94-906d-7b7631bd95a1",2,"2023-08-15",NULL,0,NULL,"0.10"
"336ac356-e4c0-4889-a5d2-83d695180afa","87.20",5,"436.00",301,NULL,10,"2023-10-20","fa9b3641-9bed-4e50-9ee4-d2dbe9293130",1,NULL,"0.00"
"86dfef36-3027-46f9-ae0e-e95ac8d7da57","94.22",4,"376.88",856,NULL,12,"2022-05-20",NULL,1,NULL,"0.00"
"e166c56d-a5bd-4be2-9fe8-9572b8208ba2","49.81",5,"199.24",735,"bb0ad5d3-a88f-4422-9539-0bf1c30325f1",2,"2023-12-05","a697ba47-9599-41e5-ad85-6e85d8524248",1,NULL,"0.20"
"422b2f92-b092-444a-ba2a-4c6df38e04a3","94.22",2,"188.44",948,NULL,12,"2023-05-09",NULL,0,NULL,"0.00"
"241d4151-2ac7-472e-9e63-5c7b7a265911","462.17",4,"1663.81",60,"3f899cb2-9312-4112-9571-502cb47c5766",11,"2023-02-25","edadc68a-2ea0-4e20-9584-7d22c6a95d4c",1,NULL,"0.10"
"eeeb0c66-f052-4279-bc4c-af7a4eb36c74","462.17",5,"1848.68",487,"c278b1ca-87cc-4eec-a00c-1e2c1e34a368",11,"2021-04-03",NULL,1,NULL,"0.20"
"e7d07679-f2b4-4728-83c7-5620dee0b77d","49.81",1,"49.81",168,NULL,2,"2021-06-15",NULL,1,NULL,"0.00"
"9e4c12d6-a3bb-45b2-8f22-0e72269a476c","49.81",3,"149.43",386,NULL,2,"2023-04-25",NULL,-1,"ffd84d91-3ae6-460e-b546-c1c645908fb3","0.00"
"cecead4e-04b1-4d97-8498-591465f20937","34.51",3,"82.82",810,"a795382d-c378-4c51-bbed-db13ee84306f",7,"2023-11-17",NULL,2,NULL,"0.20"
"f9710a6d-f35a-4101-ad0f-7f7529976f68","565.50",3,"1526.85",580,"7fa7d6d2-56bb-45b6-9587-6740156581f4",6,"2023-02-10",NULL,0,NULL,"0.10"
"67ccaaf4-aa8a-406b-b492-66656e940788","34.51",1,"34.51",72,NULL,7,"2022-06-28",NULL,2,NULL,"0.00"
"2e4d43dc-b9c3-481d-8e20-eac230422f5b","565.50",4,"2262.00",24,NULL,6,"2023-12-01",NULL,1,NULL,"0.00"
"d46db3fe-225f-41a2-8459-79961c4bb801","565.50",1,"565.50",167,NULL,6,"2021-08-24",NULL,2,NULL,"0.00"
"165cd3e8-d07b-4aca-93d9-de54b196ab18","169.38",2,"338.76",696,NULL,9,"2022-07-15",NULL,1,NULL,"0.00"
"f47f7609-85f0-4051-8b2f-72df1c5947b8","26.84",4,"107.36",448,NULL,8,"2023-04-10","fa9b3641-9bed-4e50-9ee4-d2dbe9293130",1,NULL,"0.00"
"c7ef60b6-0f9a-4410-aa4e-87c7ce8c444f","169.38",2,"338.76",155,NULL,9,"2022-03-18",NULL,1,NULL,"0.00"
"45ad4385-7660-4782-849b-3c03bd8146e2","34.51",5,"172.55",723,NULL,7,"2022-07-02",NULL,1,NULL,"0.00"
"c4d7c1d1-4e1c-40b9-a93b-cdcdf0f5655a","565.50",3,"1357.20",182,"c278b1ca-87cc-4eec-a00c-1e2c1e34a368",6,"2023-02-23",NULL,1,NULL,"0.20"
"a4ac8348-01f4-4e2f-9cde-3489fd35f65b","87.20",4,"313.92",821,"7efba5ec-7415-4340-aec7-e63acf0e5f77",10,"2021-08-19",NULL,2,NULL,"0.10"
"4be3b2ac-c849-466a-812b-c10412bf19de","432.16",4,"1728.64",42,NULL,5,"2021-11-27",NULL,2,NULL,"0.00"
"7b9d1db1-92bf-480d-aef9-e06dd3d450fd","565.50",3,"1696.50",750,NULL,6,"2022-12-04",NULL,1,NULL,"0.00"
"9d5827ec-66a1-4571-b9c1-ea24b7fe23c2","462.17",1,"415.95",996,"4b329da7-ee47-44f3-9554-b1c87a0e355c",11,"2022-09-24",NULL,-1,"ac985eb7-5e14-44ae-a996-cfa2faebd542","0.10"
"8b045633-12ab-4c40-b4cc-2aa4806c0500","44.32",3,"132.96",819,NULL,3,"2022-08-26",NULL,0,NULL,"0.00"
"b65312a4-77eb-46a3-93f5-8ea3f461128c","26.84",2,"42.94",442,"f6dceecb-c9ab-4a4b-8fee-1a31e1584298",8,"2023-09-06",NULL,1,NULL,"0.20"
"ce5401b0-d9c6-4c1e-958c-bb9e6d36c562","169.38",4,"677.52",331,NULL,9,"2023-09-13",NULL,1,NULL,"0.00"
"9eae24e2-ccfa-4de7-8770-4c4f3d6d3465","34.51",4,"138.04",362,NULL,7,"2022-07-29",NULL,1,NULL,"0.00"
"80d48f99-b641-4e8e-9866-4ca1ef43621b","462.17",1,"462.17",354,NULL,11,"2022-05-02",NULL,1,NULL,"0.00"
"38abe169-3554-4429-b622-4ae893e9ae0e","432.16",2,"864.32",315,NULL,5,"2023-11-19",NULL,0,NULL,"0.00"
"d0fb8e7c-6923-4af5-8e64-f925fc858ea6","34.51",2,"69.02",105,NULL,7,"2022-06-22",NULL,0,NULL,"0.00"
"def869dc-a3e6-426a-8616-08292eeaa51e","94.22",2,"188.44",126,NULL,12,"2022-09-29",NULL,1,NULL,"0.00"
"8f7566a0-39c8-459b-b086-8ffe096cfdd2","49.81",1,"49.81",227,NULL,2,"2022-12-14",NULL,2,NULL,"0.00"
"29936546-2f39-4e13-be25-821a53618e2b","94.22",2,"160.17",459,"aaf2d9ca-824e-4452-b6d1-7b067fdeb96c",12,"2022-12-08",NULL,0,NULL,"0.15"
"4a3dff5f-6a57-4d84-bb5c-633f850252a2","565.50",5,"2827.50",707,NULL,6,"2023-12-07",NULL,1,NULL,"0.00"
"53d43874-b1c2-4016-a10b-744edcf5ba5a","462.17",5,"2079.77",577,"3f899cb2-9312-4112-9571-502cb47c5766",11,"2021-05-12",NULL,0,NULL,"0.10"
"e1cf0aae-c282-4358-8b80-4657ac2ea7df","34.51",1,"34.51",322,NULL,7,"2022-09-06",NULL,2,NULL,"0.00"
"08f7c948-22d1-4994-a56f-140454dd3b1e","94.22",3,"282.66",277,NULL,12,"2022-12-13",NULL,1,NULL,"0.00"
"e777e694-cabc-4f43-be37-f9d6a28a1438","565.50",3,"1696.50",22,NULL,6,"2022-12-30",NULL,0,NULL,"0.00"
"2ae9d856-decc-4bb1-bc35-93638664e51e","39.31",2,"47.17",642,"b0a85a12-4079-4620-ab65-00d371a6cee5",4,"2023-02-06","c21faa4c-ad80-4d47-b6ca-988ea8a8a26c",-1,"e5eb96e8-58db-4720-800e-fcf9ae96dd5a","0.40"
"f097cb67-2d3f-4703-a832-6b36b90f7990","565.50",4,"2262.00",748,NULL,6,"2021-12-12",NULL,2,NULL,"0.00"
"572b596c-47a8-4735-9fae-3cee48ffa6c0","462.17",4,"1848.68",995,NULL,11,"2022-11-07",NULL,0,NULL,"0.00"
"db7f5e61-1a4e-42a4-854e-747680b66397","565.50",3,"1696.50",914,NULL,6,"2022-07-09",NULL,1,NULL,"0.00"
"51002f53-e0d8-4a28-bc1f-948291f56e5b","44.32",2,"88.64",905,NULL,3,"2023-04-10",NULL,1,NULL,"0.00"
"48096343-7da8-4756-84c4-8d0de2b08708","94.22",5,"471.10",844,NULL,12,"2022-11-25","fbc1d655-1924-418d-bd53-9820fce4e0e8",2,NULL,"0.00"
"bbec5d33-5107-4f59-aa7b-746305fe9506","565.50",2,"848.25",503,"f289e5cd-fa7e-44ab-8fd3-9a36b1bf3c59",6,"2023-09-29","1aebc683-f587-4ecb-813d-e1a009eb6980",2,NULL,"0.25"
"e809e6fa-2b0a-43df-b58a-ab27491d3ceb","34.51",1,"34.51",722,NULL,7,"2022-05-16","3f25ae45-7037-4c2a-8b8c-e7213bf5b542",1,NULL,"0.00"
"5c70ffb7-c01c-418c-8976-47ca5971f8c7","87.20",5,"436.00",45,NULL,10,"2023-04-27",NULL,0,NULL,"0.00"
"6f6ac556-d08e-406e-a4f8-a5dd42566512","94.22",5,"471.10",214,NULL,12,"2022-04-19",NULL,0,NULL,"0.00"
"0a50f3d3-3856-4e18-b99d-c98d4589ffb0","49.81",1,"24.91",78,"df25f0cc-5e25-4260-8e5a-60029850596a",2,"2023-09-03",NULL,1,NULL,"0.50"
"f3306060-40f6-4771-94e3-940b202a35a4","39.31",2,"66.83",110,"d6623b78-231e-4819-b1d6-b8f0355ec170",4,"2022-02-19","36d8ac82-08cd-4a22-b611-bb0603a85d78",-1,"75e8c2dc-0cae-427c-bcdf-c9102a0b8487","0.15"
"da1d4f13-c476-45d8-aab7-79cd21f48094","44.32",3,"132.96",68,NULL,3,"2022-08-07",NULL,1,NULL,"0.00"
"c8892378-2963-4da5-b030-279897b103d9","39.31",1,"39.31",344,NULL,4,"2022-03-11",NULL,0,NULL,"0.00"
"c2a6ced9-6e9f-463a-ac21-8e73790f857c","169.38",5,"846.90",506,NULL,9,"2023-08-16",NULL,1,NULL,"0.00"
"f887922e-3109-4c87-9097-e01738de1e29","565.50",2,"1131.00",52,NULL,6,"2022-05-29",NULL,1,NULL,"0.00"
"16b64bb2-b426-4541-93a1-86043603b6f9","39.31",4,"157.24",560,NULL,4,"2022-06-21","edadc68a-2ea0-4e20-9584-7d22c6a95d4c",2,NULL,"0.00"
"08b7d5b1-313b-4942-b869-20dc4f2c604f","169.38",2,"338.76",807,NULL,9,"2023-02-08","c21faa4c-ad80-4d47-b6ca-988ea8a8a26c",0,NULL,"0.00"
"aa10e4ba-da3c-4361-ac7c-a160b724837a","87.20",1,"87.20",1005,NULL,10,"2021-02-10",NULL,1,NULL,"0.00"
"0e8660ae-c9a6-4d9d-a919-f762e6d273f2","39.31",4,"157.24",1016,NULL,4,"2021-06-05",NULL,0,NULL,"0.00"
"e9f513e9-c783-40ba-a825-fd2ebc85e937","432.16",3,"1102.01",517,"ae125948-cfda-4987-8287-94d48e1a8064",5,"2021-06-21",NULL,1,NULL,"0.15"
"f7d008a3-8e7d-45c8-9964-a5f16d50511c","44.32",3,"79.78",422,"f154bec6-c1d7-4697-a2c9-fcf982769915",3,"2021-02-22",NULL,1,NULL,"0.40"
"ee77ce64-69dc-49c1-b17c-63a75bdbe1d8","432.16",2,"864.32",41,NULL,5,"2022-02-04",NULL,1,NULL,"0.00"
"4db6f0d7-8e21-496d-81e0-1e2a29ce6746","34.51",2,"58.67",668,"683a8480-9e38-428d-93e2-babbfac5d54c",7,"2022-04-27",NULL,1,NULL,"0.15"
"a3b424ba-4362-44ee-a08f-5aedaefdd566","39.31",4,"157.24",805,NULL,4,"2023-08-12",NULL,0,NULL,"0.00"
"6dc58281-c89e-457d-8580-b3249a9e9671","169.38",4,"677.52",1000,NULL,9,"2023-06-25","36d8ac82-08cd-4a22-b611-bb0603a85d78",1,NULL,"0.00"
"06532f9d-c3c9-4e65-879e-e5389cb872d4","432.16",3,"1102.01",441,"1fc60fec-0072-4ce0-af48-ee53552d2336",5,"2023-12-27",NULL,2,NULL,"0.15"
"7a476c55-d88b-4dff-9bbf-e959a126b1f6","432.16",1,"432.16",621,NULL,5,"2023-12-29","82fb9525-8cca-4fbc-bd94-766085bed195",1,NULL,"0.00"
"a63ca8a6-e8ae-484f-a7e2-997d8ed5719f","94.22",1,"94.22",547,NULL,12,"2023-12-05","fbc1d655-1924-418d-bd53-9820fce4e0e8",1,NULL,"0.00"
"2cf30847-41f5-4785-9cdb-8d12a7e9233c","87.20",5,"370.60",319,"47bd55e8-7869-4a8e-89bd-5bcc35c25e93",10,"2023-11-11",NULL,2,NULL,"0.15"
"92fe94c5-905c-4533-a980-4cc56607b2d2","94.22",1,"80.09",190,"504573b0-15ed-4490-8b6f-d4d7d46dfdcf",12,"2022-12-16",NULL,1,NULL,"0.15"
"526b8a35-65f1-4744-9251-0057abbd18a9","44.32",4,"150.69",625,"f232a178-df21-460a-96ab-b488b7a84bc3",3,"2023-07-05",NULL,2,NULL,"0.15"
"3502ca03-820c-4c8b-8f71-ebcd7281d564","432.16",5,"2160.80",930,NULL,5,"2022-08-23",NULL,-1,"965e1ce8-7890-4a65-b458-311a1702ea36","0.00"
"10ae8c1b-f0b8-451c-9f6e-7ac8f750ac8e","44.32",4,"177.28",499,NULL,3,"2021-12-18",NULL,0,NULL,"0.00"
"bd876a82-c82e-441c-baa3-cd56da18dd78","169.38",3,"508.14",895,NULL,9,"2023-02-25",NULL,0,NULL,"0.00"
"c212187c-6121-4cf2-8949-e71992397a6d","49.81",5,"224.15",784,"e9e25f9f-2896-4b81-a332-612c47eb92a8",2,"2021-12-26",NULL,1,NULL,"0.10"
"788129a6-94d6-4b78-84cd-3339bb2d11e4","169.38",2,"338.76",808,NULL,9,"2023-08-17",NULL,0,NULL,"0.00"
"6ddc0ce7-63dc-4bc6-827f-0de55f056b15","39.31",3,"117.93",8,NULL,4,"2023-06-05","912120a1-6864-4e2f-9280-f03a04f0e0d6",-1,"72b745d9-b095-416f-8b84-b9e10c3edd36","0.00"
"61dc52e9-b098-4a0e-b508-cfdc99e9b5fb","94.22",2,"188.44",921,NULL,12,"2023-06-12",NULL,2,NULL,"0.00"
"a80d4e8c-0adf-4c12-b746-30ff664de839","49.81",2,"99.62",890,NULL,2,"2023-03-12",NULL,0,NULL,"0.00"
"0e131b2b-2c20-4222-9e90-5266542fe394","432.16",1,"432.16",628,NULL,5,"2023-12-22",NULL,2,NULL,"0.00"
"7c69c2e5-1e48-41b8-af99-faacb8496553","34.51",1,"31.06",660,"722b4393-8418-4955-aa32-18705cf687d5",7,"2022-04-28","26be4e5d-24c5-4aaa-9172-e6b1c2772ebc",1,NULL,"0.10"
"858b09a5-d586-4951-83db-98c58c7c5879","39.31",1,"29.48",529,"f289e5cd-fa7e-44ab-8fd3-9a36b1bf3c59",4,"2022-08-19",NULL,2,NULL,"0.25"
"39a9e08a-37a6-46f8-b75d-e62ee618f249","565.50",5,"2827.50",993,NULL,6,"2022-06-21",NULL,-1,"483ad163-240c-47ba-b521-bae896872190","0.00"
"d387927f-039d-4416-8ca2-51fe1a534815","432.16",1,"432.16",478,NULL,5,"2023-05-05","fbc1d655-1924-418d-bd53-9820fce4e0e8",1,NULL,"0.00"
"5e4b5b58-a8ff-4b57-ac54-242bcae46aea","94.22",4,"301.50",406,"d233c962-ab0b-455f-879a-112bcd36407b",12,"2023-10-31","d40bcd6f-9380-4de0-828d-bad711b80fa1",-1,"f06b7344-b749-4407-8e0a-5ffefde797a1","0.20"
"66298e6f-3f44-4208-8a77-8a5747c15bbe","39.31",4,"157.24",5,NULL,4,"2022-04-29",NULL,1,NULL,"0.00"
"d921f560-f45e-4b24-9dce-c6b092474a76","432.16",5,"1836.68",528,"7a1efdd4-efda-4e26-b434-3c7d781a92e2",5,"2023-12-05",NULL,0,NULL,"0.15"
"5e9f7cdf-34e7-43d7-8a6b-6c19a5b485e6","44.32",5,"221.60",490,NULL,3,"2023-05-24",NULL,1,NULL,"0.00"
"23d62b5f-01a7-4482-b723-462c5da9dc3a","462.17",2,"924.34",349,NULL,11,"2023-11-09",NULL,2,NULL,"0.00"
"0a97c544-5b68-455c-a92f-19d58af9b157","34.51",4,"138.04",2,NULL,7,"2023-03-28",NULL,0,NULL,"0.00"
"5c051b61-0605-49bb-a87a-849ef796a39a","44.32",2,"79.78",104,"044eeb12-dbc8-42a4-bf62-beeb04402e2b",3,"2022-10-12","8e4b4f47-407f-4917-961d-886ce2592d81",2,NULL,"0.10"
"37029f91-71de-4232-8327-7667733b2104","169.38",5,"846.90",245,NULL,9,"2023-07-29",NULL,1,NULL,"0.00"
"593130a8-254d-4b6a-bd69-d3d7bdedb21a","44.32",3,"132.96",368,NULL,3,"2023-09-23",NULL,2,NULL,"0.00"
"28f34401-3033-412b-9573-2e81e012b137","462.17",2,"785.69",255,"504573b0-15ed-4490-8b6f-d4d7d46dfdcf",11,"2023-12-11",NULL,2,NULL,"0.15"
"845372e6-464d-4c0a-a73c-209248e00076","39.31",5,"196.55",455,NULL,4,"2021-02-15",NULL,1,NULL,"0.00"
"70d6e880-3a50-4148-ac87-1959bc855618","169.38",5,"846.90",310,NULL,9,"2023-01-19",NULL,1,NULL,"0.00"
"c7cc6b6f-ec65-48d8-9ee2-1991a87e1c59","169.38",3,"508.14",203,NULL,9,"2022-03-24","7031c599-1483-4186-826e-dd7d4d8a1e96",0,NULL,"0.00"
"3eb9196a-7f59-4726-a96d-a411a7673ac3","94.22",4,"376.88",249,NULL,12,"2021-11-22",NULL,1,NULL,"0.00"
"03c1cc1e-29c5-41a3-b307-44a222177ee4","49.81",1,"29.89",557,"535fb35d-54f8-496d-b32c-9ae380859a72",2,"2022-05-22",NULL,-1,"6ce85982-5753-4a07-8439-6b8876e5e991","0.40"
"91159fe4-1c72-4d6e-8390-b43cab639ef5","34.51",3,"103.53",414,NULL,7,"2023-08-26","c21faa4c-ad80-4d47-b6ca-988ea8a8a26c",2,NULL,"0.00"
"540f357d-2387-4ea9-a818-b0bd0e88f7d0","39.31",5,"196.55",954,NULL,4,"2021-12-26","3f25ae45-7037-4c2a-8b8c-e7213bf5b542",0,NULL,"0.00"
"e07a0744-bb9f-448b-8fcc-f23b8e66e890","94.22",4,"376.88",500,NULL,12,"2021-05-15",NULL,1,NULL,"0.00"
"ec060553-d2fd-47e0-ba5b-be7785dec4b9","39.31",2,"78.62",570,NULL,4,"2024-01-16",NULL,-1,"6f47da83-4845-45c8-ab56-71a195a1865c","0.00"
"67f06997-7806-4fe0-ae5f-480abf9b1059","26.84",4,"107.36",28,NULL,8,"2023-05-13","01ee6eba-3b41-4987-b80a-6d26aa15d287",0,NULL,"0.00"
"9495a9be-e3e1-4782-a413-94f8003e487b","34.51",1,"31.06",932,"7efba5ec-7415-4340-aec7-e63acf0e5f77",7,"2022-02-07",NULL,2,NULL,"0.10"
"169b64a8-7088-43c2-b7f4-2efaef875390","87.20",2,"174.40",593,NULL,10,"2022-12-24",NULL,2,NULL,"0.00"
"e6e6d8be-b0b0-4656-a41e-bfd06bf96e6a","49.81",2,"84.68",98,"4b569a72-9362-461c-8ed2-aab870d76ec6",2,"2023-05-26","fa9b3641-9bed-4e50-9ee4-d2dbe9293130",1,NULL,"0.15"
"22e5b2b3-4451-4790-85d5-6c9c7330f505","169.38",4,"609.77",838,"7efba5ec-7415-4340-aec7-e63acf0e5f77",9,"2021-07-02",NULL,1,NULL,"0.10"
"a38b6e53-bfac-4b96-917a-b861b0ba1e77","34.51",3,"103.53",117,NULL,7,"2022-09-18",NULL,-1,"09c68c86-bb88-409d-aa0e-6eae2e5db143","0.00"
"d5e1d3b0-75c6-477e-b0d0-f407c44fee8b","34.51",3,"103.53",523,NULL,7,"2022-10-22",NULL,2,NULL,"0.00"
"6bff9607-aafc-4ccb-9be1-2fb85622b8ae","34.51",1,"34.51",913,NULL,7,"2023-10-08","1aebc683-f587-4ecb-813d-e1a009eb6980",-1,"04958d21-d69b-410f-a172-0dc044c5f1dd","0.00"
"cf060f0d-bd7b-44ef-be5c-a2840e9eef8b","462.17",2,"831.91",215,"50e4d91c-7852-4d8f-8d48-b40d317ee917",11,"2023-12-20",NULL,1,NULL,"0.10"
"9ff9541b-e7d9-4856-b9ce-13ffe853de45","26.84",4,"96.62",367,"3f899cb2-9312-4112-9571-502cb47c5766",8,"2021-09-29",NULL,1,NULL,"0.10"
"ef2a7c95-db97-4a1c-9c88-0aa119b48024","26.84",1,"26.84",57,NULL,8,"2021-03-17","26be4e5d-24c5-4aaa-9172-e6b1c2772ebc",1,NULL,"0.00"
"c87ac91e-c14b-42d0-94db-74a012d75866","87.20",2,"174.40",748,NULL,10,"2021-05-22","9f45e31e-826f-48d1-8e93-f4edb9c17b7d",1,NULL,"0.00"
"e15dc363-25e6-4a9e-8783-07bddb855d5c","432.16",4,"1728.64",1021,NULL,5,"2022-10-19",NULL,0,NULL,"0.00"
"8b2f625e-7a19-4d73-8dc2-2b8bf4c69975","169.38",4,"677.52",357,NULL,9,"2022-03-24",NULL,0,NULL,"0.00"
"97b27f18-e7c3-4b2b-b1a1-6f79a5b7fcbf","49.81",3,"112.07",790,"a55c4bb4-237d-4a20-a87d-4b284647ce0e",2,"2021-05-12",NULL,-1,"9c2295d9-3ad8-4f00-b407-73212cb9a381","0.25"
"ed2e4575-e71e-4d5e-b955-fb7de1542cb0","34.51",4,"138.04",767,NULL,7,"2021-10-29",NULL,2,NULL,"0.00"
"b8186d79-d09f-44c9-9c50-0062c6b6d65c","26.84",4,"107.36",768,NULL,8,"2023-10-09","912120a1-6864-4e2f-9280-f03a04f0e0d6",0,NULL,"0.00"
"1a2c7882-b075-4455-b33b-4db8e8e2a8c4","44.32",3,"132.96",696,NULL,3,"2023-07-19",NULL,2,NULL,"0.00"
"24a091e7-3a10-41d4-b421-5aed5847de30","44.32",1,"39.89",503,"e9e25f9f-2896-4b81-a332-612c47eb92a8",3,"2021-08-24",NULL,1,NULL,"0.10"
"6a335e09-d76a-4fc3-bc96-b55386160f6c","94.22",2,"160.17",336,"a21c9291-1492-43e6-99b9-752a62ee1803",12,"2022-12-31",NULL,1,NULL,"0.15"
"2c74e913-977b-4530-b2fb-111c617b7cde","432.16",1,"432.16",448,NULL,5,"2021-07-28",NULL,2,NULL,"0.00"
"8a859c6e-04bc-4565-aea4-1a105d543f09","34.51",2,"62.12",463,"1cfe9348-00d7-40c8-a765-f75b7b460b4d",7,"2022-02-15",NULL,2,NULL,"0.10"
"0d79eb6b-3133-4501-9c4e-6b508c850b57","432.16",5,"1836.68",302,"aef44fff-143f-48ff-b30c-e2ca57f0d7ec",5,"2022-07-26",NULL,1,NULL,"0.15"
"2420b8b5-0337-4393-9338-6079ea7e3ebb","94.22",5,"471.10",380,NULL,12,"2022-02-27",NULL,1,NULL,"0.00"
"9f62bde9-5d04-4ba5-858a-31c64243ec8b","462.17",5,"2310.85",661,NULL,11,"2021-06-02",NULL,1,NULL,"0.00"
"fa50c047-7bec-45b3-ace7-85c93fcbc388","39.31",1,"39.31",835,NULL,4,"2022-08-18",NULL,1,NULL,"0.00"
"80b4fe33-de3c-496b-bde4-15ed0d8a9be4","462.17",3,"1386.51",268,NULL,11,"2022-05-08",NULL,1,NULL,"0.00"
"913e7865-b822-4edb-9c75-2fe29e571ad9","26.84",2,"53.68",864,NULL,8,"2022-02-05",NULL,2,NULL,"0.00"
"6c8ad6d7-c77e-420b-aa7f-f948fe4ad012","432.16",4,"1728.64",1018,NULL,5,"2023-10-08","01ee6eba-3b41-4987-b80a-6d26aa15d287",2,NULL,"0.00"
"fdfb7d7d-9992-49a8-b50f-75f8507e33b8","39.31",5,"196.55",477,NULL,4,"2023-01-25",NULL,2,NULL,"0.00"
"c788063d-1993-4c1e-a2f2-0f9786508786","34.51",4,"138.04",366,NULL,7,"2022-08-26","26be4e5d-24c5-4aaa-9172-e6b1c2772ebc",1,NULL,"0.00"
"311cb908-8a11-4866-a88f-68e8293895d1","44.32",3,"132.96",510,NULL,3,"2021-07-13","d40bcd6f-9380-4de0-828d-bad711b80fa1",2,NULL,"0.00"
"99cecb9b-24fe-4e52-be4e-372903550711","34.51",4,"138.04",630,NULL,7,"2021-08-24",NULL,2,NULL,"0.00"
"4576a017-873d-4128-8ca1-ac051060bb78","169.38",5,"846.90",983,NULL,9,"2022-11-10",NULL,0,NULL,"0.00"
"ce18522a-1df9-49c3-b29b-60276169b27b","432.16",5,"2160.80",628,NULL,5,"2023-06-01","36d8ac82-08cd-4a22-b611-bb0603a85d78",1,NULL,"0.00"
"a409c2f3-7673-4638-92cf-02c335086e32","462.17",5,"1964.22",647,"ccd1519c-d569-4416-9aa2-0289cf9a39f4",11,"2022-08-21",NULL,1,NULL,"0.15"
"03e9aa8b-4799-468c-b92d-a6a2c77695ff","44.32",3,"132.96",559,NULL,3,"2022-03-18",NULL,2,NULL,"0.00"
"e8b1f14f-067b-4229-8b79-fbee6e1ab2f0","49.81",3,"149.43",240,NULL,2,"2022-07-28",NULL,0,NULL,"0.00"
"563b5384-3ca4-4b10-aa20-2c5d7a0a732b","26.84",4,"107.36",297,NULL,8,"2022-12-28",NULL,1,NULL,"0.00"
"3ff31d35-6f07-452f-a5c6-b39924a23fa0","34.51",5,"172.55",914,NULL,7,"2023-01-25","1aebc683-f587-4ecb-813d-e1a009eb6980",1,NULL,"0.00"
"5a261d2b-dd8c-4627-ba47-5751c2389a41","565.50",1,"565.50",944,NULL,6,"2021-03-18",NULL,0,NULL,"0.00"
