"return_id","order_id","customer_id","product_id","concession_reason","return_date"
"d7c4c4f0-8bb7-4ab2-a7ef-8ef54735066a","b24843e3-bd00-4c93-9720-7848c8cc2ed8",917,9,"Quality did not meet expectations","2023-12-01"
"3fb7c648-b145-46f2-94e4-ae5c684043a6","d29fb50e-cc5f-46b7-8683-de9d5585652a",263,12,"Changed mind or no longer needed","2022-12-29"
"4c4200ec-ad86-45df-8841-e14b260beede","77d606f4-b67c-4d22-b676-b966e72ddd75",696,9,"Quality did not meet expectations","2022-08-02"
"bcc5b900-b59f-4570-aa23-73b5f3c9451b","70ec3a50-f31e-47c3-812e-f2d3df75eb0c",869,7,"Item malfunctioned or didn't work","2023-12-12"
"ea31b01b-23fe-4449-8524-93a514c21c19","505d933d-03c5-4029-8d24-a3342d4c5ca4",898,3,"Received duplicate items","2022-08-20"
"db48541e-64bd-40de-896f-7a2a3cf0125d","a659416a-58bf-430f-b3dd-6ada75eeaeed",805,12,"Product not as described","2023-03-11"
"7ac742c8-731e-471d-8b42-c2bda643971c","d94b6f39-8a02-4e81-8a25-a8ce39a9703c",634,6,"Late delivery or shipping issues","2023-10-09"
"a95ecda0-c303-443e-be9c-20ed6afca765","94124e74-ef1b-4901-88db-f873ee13fb05",545,9,"Product not as described","2023-10-28"
"8ffe1836-e2fd-4e4f-90ed-9198d7f87311","d753360a-728e-4fa9-a21e-691ce66b0d3e",450,9,"Received the wrong product","2022-04-19"
"c5baadd4-7da8-4ab2-9594-95267c746eda","e264da7c-f428-4387-bc68-e6c2f38ea0e9",390,12,"Item malfunctioned or didn't work","2023-09-10"
"d636c597-cf3b-4867-88df-05e4fa32b10d","1354f745-007e-48a0-b974-6e0a0aabf157",762,10,"Changed mind or no longer needed","2022-04-30"
"35f12dd4-ec3b-47d5-bc6e-23d22f6504ae","7620b67f-b61e-451e-a222-23d09bd67000",948,5,"Changed mind or no longer needed","2023-09-28"
"946e1dbf-5f33-40cb-9eb7-e5a663e7a2b2","4e0c4496-1c3d-446f-8270-de60aca1bda5",52,3,"Received the wrong product","2022-11-30"
"e3838376-54eb-414e-921a-caee4d199e6f","b6d2eb75-57ee-42b7-a0c6-6eb7d31ea695",49,4,"Received the wrong product","2022-05-16"
"bf2fbce4-c29b-466c-a83b-e7e60dbce49d","8ab7dbae-7224-4ce1-8f46-71b848d4f384",976,7,"Product not as described","2024-01-19"
"5501aa8e-bad3-4651-8848-fc8272556a99","9b4c290f-198a-4f38-949c-2183acb33d5b",568,10,"Changed mind or no longer needed","2023-11-05"
"ed775e70-c713-41f3-8276-1a40638ee95b","a0467160-3d30-4a8a-b299-02373ea8c01a",15,2,"Item arrived damaged","2023-12-25"
"4be51bb8-c7c1-4549-8801-370acab40dff","e541017a-abcc-464c-a8a5-4e48febb7d43",813,9,"Item arrived damaged","2023-12-18"
"0013fd7d-91cc-4e94-9791-a46151ae13ef","71857027-d9f5-487b-aaf1-7d9fb1fe5079",355,4,"Received duplicate items","2024-01-22"
"42164166-990f-4a97-af71-afcbdf2d1407","df38041a-13b9-44ab-a21b-bb69395eebed",175,4,"Product not as described","2024-01-24"
"81c7e6f7-f7fa-4bb0-b01e-1d096359274c","ea9be6ef-edf9-4af8-abb2-365863f705f1",561,11,"Item arrived damaged","2023-07-15"
"7d78e853-c1cf-4976-b65e-b50374543f69","39e9677e-5a31-478e-b270-8785305109c9",162,5,"Item arrived damaged","2023-08-25"
"995e647b-4eee-4e90-a183-c5ddb8753c96","50e6f622-9dbf-47ab-b335-2060d9e735f2",953,7,"Product not as described","2023-11-15"
"a1459a59-e243-4f9e-818b-e94ae7b44e22","9022ad1b-5ab2-4c5e-8791-08f70fe370b7",853,9,"Item arrived damaged","2023-08-04"
"19c61692-afed-44f0-b77f-2ad7a6ac9c85","64eda1f9-0340-4518-99bf-ac694fa303f0",149,7,"Quality did not meet expectations","2023-10-01"
"e2a81fb3-9113-47ea-bc82-a23f78cc2ca7","40fdeab6-fb04-4010-adb6-bce8545fb06b",710,5,"Product not as described","2024-01-20"
"d77f4a74-2afe-4d37-bd4d-9fc9918b6526","c48925df-9f3d-44ad-b10f-dcd5f180169e",862,3,"Changed mind or no longer needed","2023-06-10"
"c1e9a758-686f-4b88-b138-6c07628545d6","851b31e8-ff12-487f-b53a-e376b9d88058",124,12,"Item arrived damaged","2022-09-27"
"bfb488e4-7004-484c-a899-4d039c57b60c","42743343-90cc-43da-92a2-650f6dc10dec",336,8,"Late delivery or shipping issues","2022-03-22"
"2b8734af-4dc2-4998-b42c-4d41b1cdf311","c9f07e64-ff2e-479a-9e2a-6e8b5d7b0ab2",621,4,"Received duplicate items","2023-11-02"
"60d80d89-020f-4a11-8ced-a3ced1c0f028","d6d02ec3-c1b6-48f2-a316-d864eb36ebc1",444,8,"Changed mind or no longer needed","2023-04-01"
"fdb7cd79-75c6-4de8-b012-e7cb49483d1a","f57dd91f-ed9d-48a8-9e84-34b287170058",636,7,"Product not as described","2023-12-29"
"3caff7e6-6a5d-4438-a6c8-366d59c71cdf","4ee3a81a-1c8c-4e68-9f93-5338dbc5737f",983,10,"Quality did not meet expectations","2022-04-04"
"5eb64f50-5f32-4923-ba31-907e5ec36692","9dbf6e0f-f4b0-4c31-9327-aec11faad011",1016,9,"Product not as described","2021-10-15"
"9ecf048e-1b50-4e6d-b9de-05b81df28916","4642ab44-20d9-494a-9a07-79bb6c669b23",1003,3,"Received the wrong product","2023-07-15"
"a17a3302-3682-4b33-990d-d524750e4d80","bb78e4dc-da18-4208-811a-58dd4fee56e8",647,2,"Received duplicate items","2022-05-14"
"e1017f99-2559-4e28-b63d-6effb6d65d06","78e7bb1a-27bd-4be1-aab6-857f67ee0363",526,9,"Received duplicate items","2023-04-15"
"0ebfffaf-7290-4df8-a045-34755bceee19","997006ac-0de4-4d4e-913b-0314e8c37304",430,12,"Item arrived damaged","2023-05-01"
"0e45d469-2a81-435f-b45b-1e5b1ac5ba13","986ae0a4-c2ca-4100-a4fd-ee29a3fd7c5f",410,12,"Received duplicate items","2023-09-14"
"53cd1fbc-7350-4887-adc4-4452c58ef0fe","bf0880a9-cfbb-4945-a624-3a089c3bf82e",178,7,"Product not as described","2022-10-11"
"6a0f56c3-7e21-4985-bea1-399189e5b3e4","4edac91e-25b7-44f0-b079-85dd1f266713",309,8,"Product not as described","2022-07-25"
"5f206aa5-03c7-4dd9-8046-720cb08932da","227b9fb0-c084-460b-8927-ddc3739a9bd9",368,5,"Late delivery or shipping issues","2023-04-10"
"61e26b16-65d0-4325-ab42-10180ab1a0a1","46f897db-25a2-4627-b2b1-8c488be8ba43",515,11,"Quality did not meet expectations","2023-09-15"
"c20bc03d-597c-4f42-9f04-22e4f06b6626","8fa366b4-23f9-4c66-b871-0cd87dcaba80",271,4,"Received duplicate items","2023-07-16"
"89497c45-4555-4353-b63b-062a51bbce38","f6a64b8b-fc61-4280-8baf-888558bb5409",945,9,"Item arrived damaged","2022-12-02"
"0b455eb7-e162-4d8c-a6c4-67fcc7084ea5","5a9b076d-d1a5-4eb0-b22d-07889a683c56",925,9,"Product not as described","2023-06-01"
"6af70ae7-5417-4dce-89ec-9c43d64c435a","28f37029-4a8b-45d2-b97d-2edd9fbd7e79",28,12,"Received duplicate items","2023-06-28"
"29c4195d-9192-4052-bb2c-ac8f6448f207","79f8ad93-8dc5-41ce-a294-aa181a9f23e9",1029,3,"Late delivery or shipping issues","2021-09-16"
"aafb03b2-0506-4954-8ef9-4678c98eb352","09d7c996-ff29-48ce-916a-6526c99ecc8d",575,7,"Late delivery or shipping issues","2021-12-28"
"87676843-4ccb-4ed7-8fa0-aa1e1db7d3dd","6a3c9100-09da-4ce6-ae6f-bda67e7d616c",961,3,"Quality did not meet expectations","2024-01-09"
"aef7ca4b-b12a-43b4-bdb2-e4266c2fed32","7e231f15-0a77-47a7-b8d8-3bd233a4e916",869,6,"Received duplicate items","2023-02-11"
"efc413a2-a0b8-4eac-aa6a-ee91423ff54e","c05897ac-dd2b-414c-b7a4-609b00557202",791,9,"Item malfunctioned or didn't work","2021-03-31"
"510b14fc-712f-4d6a-9e83-3ae325005d42","d3dc6593-9068-47c0-be5f-0377a144828f",408,10,"Item malfunctioned or didn't work","2022-05-09"
"82f07dc9-4436-45ba-9acf-57a9423dde0a","aeac8365-ecad-495a-8afa-3bf353aa39ad",837,9,"Received the wrong product","2023-01-05"
"e516c2d7-f3a4-47e1-8a68-6c1166b78dbf","9569a3ae-f1c7-4c5d-9709-df4e34cbcba7",946,7,"Product not as described","2024-01-17"
"4f43c494-291a-41ed-b13f-4c55f2d2cd42","f58bb1e8-8760-4e27-9371-0fc084124a2f",419,5,"Changed mind or no longer needed","2023-02-24"
"c999579a-95c3-42f4-af3c-cd189d07fe87","f261d04b-38d6-435b-b798-78bb5fbd5494",42,10,"Late delivery or shipping issues","2024-01-21"
"5a37f2d6-07cd-48b1-a269-ca5d7e87c6c9","2d4654a0-651d-460d-84c9-2ab22d12334f",375,8,"Late delivery or shipping issues","2023-12-05"
"3cc48d53-4d68-4eb3-91bf-33b2865bfd4a","624e4173-a882-45e2-a7c7-91c34814db32",131,7,"Changed mind or no longer needed","2023-04-21"
"bfde1ae2-64bf-40f4-9789-3b981285f671","5f10ae5b-aa64-467d-9c89-a9523fb07bd2",1008,7,"Item malfunctioned or didn't work","2023-07-16"
"2d7b9d10-dd82-4443-94ab-480496a5d403","34e77340-21be-4c46-bd0e-898fce64bb80",321,9,"Changed mind or no longer needed","2022-04-25"
"59e3a80c-f009-46c4-bd7a-fb61f6c5d8f7","783150b7-3588-4848-8407-821d4a2bde74",198,5,"Received duplicate items","2023-07-14"
"ce96cf08-0799-4642-8611-62a4b173384a","5b32d403-9a98-479d-aa98-bfcefb640a6d",246,9,"Changed mind or no longer needed","2023-11-13"
"49cfa0bf-14e1-46ce-92e8-7455446dc943","06ec9e24-c6e0-4b4f-b689-86ac44f708fe",360,8,"Item arrived damaged","2023-02-07"
"47749ad5-aa29-4034-96da-9627929735e4","bcb0b8e9-3701-4c0d-945e-aeac0506b7a6",926,4,"Product not as described","2023-09-20"
"6542b7e7-ef33-4ac2-8469-e3c8864a9038","2525c834-dcd7-4fdd-9266-2a221078c21c",196,8,"Received the wrong product","2022-09-11"
"40361293-c6eb-4641-8d35-47714fc66de8","e10cc252-207b-470e-a7cf-a6f4def9236c",68,11,"Changed mind or no longer needed","2023-06-21"
"2d5a89ac-d2a4-436b-a048-a16249a713f8","c2675f06-00a1-4565-910a-177d905fc7d9",522,9,"Item arrived damaged","2022-08-20"
"4f46a7e5-aec0-47f1-af1b-a745460595d8","0504dc6f-9821-4350-a577-ea337fd3e286",638,12,"Changed mind or no longer needed","2023-09-10"
"c40d3e2a-c460-4759-b309-454429f3c058","83478f3d-8d5e-401a-bf27-b9a169850e69",388,3,"Late delivery or shipping issues","2021-12-18"
"bfac461c-508d-4839-ba48-919e4932c882","1e6f8dc3-d690-4c79-88e7-b4bc7e6d9ee9",478,8,"Item malfunctioned or didn't work","2024-01-22"
"7e7f11ab-d90b-4982-afb9-0eb721322f2a","92011660-2079-43fb-af6a-e82189769ada",663,3,"Received duplicate items","2023-04-06"
"f4167993-6eb2-41d2-831a-c15c6777fdca","99ae6917-b396-4e69-9b9e-6461072f5cb2",11,3,"Late delivery or shipping issues","2022-10-11"
"f0c513ff-2c24-4687-86c3-db8bb4f1ca5f","fe25b845-8e0e-41f3-80c6-4fa39c1a7c0e",627,10,"Item malfunctioned or didn't work","2024-01-22"
"79d4bda4-7cf3-46da-90f1-fb404ee5ccc7","02d7325d-627c-4f09-a476-9e28e748c051",563,2,"Late delivery or shipping issues","2024-01-01"
"6f6d7406-3f36-4533-8d91-9529bd589c16","fcf34d7d-5bc3-4ebb-b345-c562301d826d",71,11,"Changed mind or no longer needed","2023-02-27"
"c20c357c-30c3-4522-b2b6-01eb5afca956","2cfe5c36-64f6-483f-abd6-725012b59e11",848,10,"Changed mind or no longer needed","2023-10-31"
"f3b860f3-386e-4cff-ae99-0e9143cfed4c","052a37ce-d03c-40c1-8830-08bfe70e28c3",898,7,"Received the wrong product","2024-01-14"
"f248f632-0a15-47b4-8084-396d3197d704","6a8df9a8-6139-49cc-a5d7-ffb05c76f1c4",35,12,"Item malfunctioned or didn't work","2022-01-10"
"eecb35f3-f2b9-46c3-b332-86e1711f619d","535e5d5b-997b-4d17-b98b-2330b4a6421b",83,4,"Item malfunctioned or didn't work","2023-12-30"
"b15a4076-6977-474d-8f0e-ee6766645109","09b815d1-bd0a-4b01-86be-0417f2b46ebf",407,3,"Quality did not meet expectations","2022-06-16"
"6ad4db60-2657-4c05-b70f-565e19e0af7d","db999428-61ab-4e16-835c-f9779dc8acdd",196,7,"Item malfunctioned or didn't work","2023-07-26"
"28a31a74-aa1a-41ef-9328-29c95ed17122","0e588ee6-f84a-4f57-87a0-9d3ce40287dc",353,3,"Received duplicate items","2022-10-17"
"e927021d-32a7-491f-b2c1-b82e7dc3ec0b","8b156a0e-f6a6-4dbc-8bc8-b2d8c03956c9",737,12,"Quality did not meet expectations","2022-11-21"
"206387a1-2e44-4f70-84a3-96e0459b8958","aa1b16cd-d746-4cd1-855a-334dd7dca1c8",959,6,"Product not as described","2023-03-21"
"f754dd67-6229-4de0-8185-23a0661451b0","10525ff6-aaf1-4eac-964c-c4a2bbb6252a",410,8,"Received duplicate items","2022-10-24"
"a95b9fea-d547-4072-aa02-2b9647756023","3b8a3eca-bfb4-437d-874f-4ccb301a846b",166,7,"Product not as described","2023-10-30"
"9d7c4bfa-e5fb-4a3b-9228-f70e45db94b6","786bca32-047c-4b4e-bb9c-1152aae88e9f",779,7,"Product not as described","2023-06-26"
"63ccba30-6f68-46fb-b0ea-50bac3302acc","bf0e9381-fef7-48dd-9b48-64c95e14068e",485,7,"Received duplicate items","2023-11-11"
"473438b3-dfc9-47b4-bb60-d51eb7424397","10d640ee-17a9-4722-a596-10ce9ffa7375",697,12,"Received duplicate items","2022-02-16"
"58d017ff-df03-4111-b6cf-73b1e16a8347","a9b8b058-f66e-4d6b-aafe-cd6d58f15d30",125,2,"Late delivery or shipping issues","2023-07-18"
"cb1a89d3-e00b-42d9-89cc-6895013d990d","a372b10e-4361-45aa-9e83-d226b0dde2af",583,11,"Quality did not meet expectations","2023-03-22"
"81a1255a-4fb6-43b9-a8f2-8018c95987d8","45224872-0d2f-4055-9145-8db0e1df0d79",846,7,"Quality did not meet expectations","2023-11-04"
"2f424093-c8e6-4e9b-a5c6-08d228ece05d","05669860-1fd8-4930-9c38-a2c32d78423d",339,3,"Received duplicate items","2022-09-08"
"47110e3e-95eb-4fee-9cfa-313209b2c4e7","972ac79d-9925-4da4-b026-9c65eefffcc0",768,12,"Item malfunctioned or didn't work","2024-01-18"
"09f0e32a-4b90-441c-8842-fc49392ace95","2b3273f1-3aa1-4518-8c4f-88f53cd3b330",17,9,"Quality did not meet expectations","2023-12-21"
"96f48d80-ef0c-4a6c-acdd-a8c854dcbf8c","e8a78852-faff-4f00-b86b-b92a550d7f3e",846,2,"Received the wrong product","2021-10-14"
"4b79013f-72e0-4f37-ae1c-4f6933447d68","3a1b1618-3689-4657-888a-bd2abebad53d",200,8,"Quality did not meet expectations","2023-12-17"
"92f38d02-06cb-4d05-85d0-e959242cd504","0762d050-1976-4d66-a8c1-cdb02ea54f28",475,6,"Received the wrong product","2023-02-11"
"7c0cd3cd-652c-43af-8a4a-f4dea8d3fd56","afe2b36d-1473-48f1-b788-2dfb781c650b",155,5,"Item arrived damaged","2022-09-24"
"5df22ba5-33c5-429b-99df-0f13f8f14d9b","bd06c77f-b8e4-469a-91f7-55b020f2ac4c",896,2,"Received duplicate items","2021-12-19"
"ad14b2ad-327d-4667-bf3e-faba3e3c0a4c","bd93d1f0-9346-411b-8637-40bbdda4efc5",246,2,"Changed mind or no longer needed","2023-11-05"
"90c9dacc-fbc3-4c61-ac71-6cb4d92e7148","1b555f53-d012-40ba-8b6f-7768994d05c9",161,9,"Item arrived damaged","2023-09-07"
"620c88db-fce8-4235-aebb-c1e38a5aca65","20fcdc8a-8e83-4ea0-b87b-33b969700fa8",112,12,"Late delivery or shipping issues","2023-12-31"
"584847f9-f89d-4a38-abe8-f242149c7041","e460c4f7-de71-4c80-8a96-e39eb40b5406",622,11,"Received duplicate items","2024-01-11"
"c5776dac-aaa1-48c7-baa0-cf8210e5e8a6","e20c871f-7a9d-471e-9d87-1826cddd086f",622,2,"Quality did not meet expectations","2022-06-23"
"a2b0f4fd-849d-44bc-84da-6245a41303a3","572003f6-9f01-4e37-9dfb-f1334bb6e974",196,9,"Received the wrong product","2023-05-15"
"dc1100a8-a62c-4812-9172-e47ae5f2964b","b13ec213-93c0-4d8d-b076-8818fb21ad56",687,8,"Quality did not meet expectations","2024-01-10"
"40b731ee-bb54-4287-bfd7-134031b0c5cf","f4f938d0-aa05-4797-9cff-71eeb7d1d111",112,4,"Received the wrong product","2023-06-17"
"d7f5a2a3-a7be-41f2-8a8a-e946d306e7c8","e4800e3c-0ff6-44ac-99ff-0c461a2be386",812,6,"Product not as described","2023-04-02"
"923a21ea-e18e-4fa6-9d72-5a89f26e2ce2","5275a2c9-4d10-4f8e-87b7-ec2a7299b40a",297,10,"Item malfunctioned or didn't work","2022-10-23"
"088b8e96-654c-421d-9bbc-47667b54b0c9","b2910020-f2b0-45af-ae6d-e74c18190b02",162,7,"Received duplicate items","2021-11-23"
"7545f1ac-8133-4731-a011-0f6fbb561c74","f312cfd8-6f01-4006-9b8d-81153762459c",480,11,"Received duplicate items","2022-04-10"
"553390e8-453e-4973-93ef-07383659534d","c9ea7819-1199-4eca-9751-a970b27adeed",214,6,"Late delivery or shipping issues","2021-10-23"
"b6f0c620-b5f9-4ff7-be7d-ff48c25e640e","aeaa279e-757e-48f8-b0af-7a0cbe2a9b3e",485,9,"Received the wrong product","2023-11-04"
"f17faf1c-f85b-4951-beae-bdf872f96bd9","7e1e5209-1ce0-449b-8085-ea8791f0750d",364,6,"Late delivery or shipping issues","2023-04-17"
"ed27c84e-62d3-4018-acb1-d129ef87d264","81b8496e-4a18-48bd-ab38-81fb7d8b6528",417,7,"Item malfunctioned or didn't work","2023-12-10"
"b2a14744-7d90-4a73-8734-a5ae3f95cf59","9c672232-a7b3-4c41-a150-a23f45d59193",721,10,"Changed mind or no longer needed","2023-11-06"
"5b9ea302-ba19-445c-b807-5e5cb89199dd","86323e2f-b50d-4686-8956-d621d5203290",804,7,"Changed mind or no longer needed","2024-01-05"
"daa3f088-6fa6-4a3b-b460-d3539d847528","a2d43933-4302-45ec-9cb6-4387f583ded3",772,6,"Changed mind or no longer needed","2022-01-21"
"44389954-405f-45c3-9028-9cb988182d23","40351439-6e50-40c1-888c-4c1f3cc83456",839,4,"Received duplicate items","2021-05-10"
"0904b167-0f74-4a12-b2c4-a7d18810bfbb","d1dd298e-cc6c-491d-a7d0-5d4fe9bb7343",465,6,"Received duplicate items","2023-08-28"
"ba0faaa5-2f3a-4944-b43e-fb835ea34728","dbbc5bee-3986-4553-84c7-6fe2018eef16",762,2,"Item arrived damaged","2022-12-23"
"987bab09-3b4c-440f-8ba7-404f77a4a74d","04cb8e24-f37f-407d-95e9-61aefbd3dc71",623,12,"Received the wrong product","2023-11-30"
"df426b9d-058b-4eb1-81f2-ca9a6fe97b03","ee1dd524-98d0-4a07-adc9-c2abe8c7bb50",895,10,"Item arrived damaged","2023-07-09"
"c1167b05-7d81-4ccd-81d0-9a0a360a4240","fad64933-9dd9-4f30-a246-71cb9554f723",546,7,"Item arrived damaged","2023-02-05"
"a5259de3-c171-47f1-a80c-cd8c99c0139e","bf2de997-9dd6-488f-aa0d-9a704026eac6",515,3,"Item arrived damaged","2023-02-21"
"f76681c5-4b39-4093-a928-d0f279ae4ca2","6362c783-9f94-4dfd-8592-90cb29b654d3",780,2,"Changed mind or no longer needed","2023-07-11"
"a58ac9d3-e199-41f1-a5ca-489583b6416a","b30ff68a-e396-454c-90c0-b04581d11d03",445,6,"Quality did not meet expectations","2022-07-15"
"4c0bfae2-06c5-4c4b-86fd-91e68b125f14","80764a75-7f12-4b0c-bbdc-fd45c07d3aec",876,9,"Received duplicate items","2023-11-17"
"31fce8d2-8480-42b0-a68e-3aea45b94e2f","89017048-4455-4cb8-88f5-785e2791516a",302,3,"Product not as described","2021-12-30"
"56e22961-9050-4b85-a02f-7ecd272b4b1b","bff30279-474b-4dde-9863-68e437776d78",481,3,"Late delivery or shipping issues","2023-12-22"
"21f6abc2-d0a5-43cd-8883-10f64333d348","ad06fe5f-8bf9-4a56-ad14-eb3c9f82698b",692,2,"Item malfunctioned or didn't work","2022-05-26"
"ac5cb3f3-59ea-4e3c-8534-93bd6539b685","a4bec5a4-a8cb-482c-91d1-660ec4768f7e",718,11,"Received duplicate items","2023-11-20"
"5a8e7dc0-8ae4-408c-bd54-7b280b72180f","9971b027-da2a-442c-8f15-67d37898c68d",564,5,"Quality did not meet expectations","2022-07-02"
"2aad9d58-a572-4275-9ae3-ff1c90305b8e","22996ee6-6d61-43ec-9b2a-8f4fa2991b6b",624,12,"Product not as described","2023-10-30"
"4c332500-d962-43d0-9aee-9ef73712a070","a4b0e291-feca-4d71-a951-25d0b39c806e",621,10,"Quality did not meet expectations","2024-01-23"
"2ed7b399-dfab-45b8-b53b-ae27c07d8be4","1bd6d094-bece-4884-b4f4-e906a3136e15",365,2,"Item arrived damaged","2023-05-10"
"4140f3eb-734c-4d4a-ba75-3fdde5a05d91","a6025d6b-3128-4daf-ad2d-3e9c6048a8f6",904,11,"Received duplicate items","2022-11-04"
"23739827-7d51-48ee-a2e1-4941eb1b8943","5fa54d6d-95c9-4a6d-8151-6c21c037d0fd",698,5,"Item malfunctioned or didn't work","2024-01-04"
"6e887a0a-1a5f-415d-bc8d-47cceddac02b","ac6ed1dd-773c-4e12-b603-d86c4bd7ef8a",283,3,"Changed mind or no longer needed","2023-06-08"
"29f336bf-0c2c-4082-9090-7f82e855dc41","1634acac-be12-4354-8075-e6f2c8518c4e",897,7,"Item arrived damaged","2024-01-24"
"62017c06-e562-45a6-9a5e-8f4d3175cfb5","c5eb539b-98cf-4099-8627-2787630d6597",193,10,"Product not as described","2023-02-05"
"3aa03ec0-52fb-4a78-9360-5dbd7367e747","a54c6eaf-cb8b-4818-a7a1-9effd1ec41de",667,7,"Quality did not meet expectations","2022-08-25"
"fbb8b0d5-6276-41b8-8bd1-2617deb15e7f","9dcf81cd-661e-4375-8447-bb7295520289",239,12,"Received the wrong product","2023-09-26"
"c92b189d-74ca-40c2-8a28-230afe344c87","83a45341-25fa-4f92-be06-b15ac3257e15",718,2,"Received duplicate items","2022-06-01"
"f6dda788-7082-4e3b-80c8-0086cd2e22df","5dcaf2e5-0567-4701-84c8-155ab59ba1d1",371,7,"Late delivery or shipping issues","2022-10-07"
"25b70312-caad-468c-a8de-e67c07cdf520","560c9c9a-9342-47b1-95ea-59420c40ed74",692,5,"Quality did not meet expectations","2021-10-25"
"af73d39d-83ad-459a-8f78-e798355c6e23","52203667-01c3-4327-9722-de6bf50f3283",716,3,"Received duplicate items","2023-12-21"
"3c7efaed-4ace-4229-97f2-d725c5ff8d9d","6683e377-59c6-4bd7-96a1-37b5d5bede98",436,9,"Late delivery or shipping issues","2023-08-10"
"d01af323-21df-4fd7-85dc-901400939d80","4fccaac5-67f3-4be1-96d6-539cbb8c0bcf",1030,8,"Received the wrong product","2023-06-17"
"4e017107-20f6-4a57-9647-34794e688eb5","e2117dc8-8e0f-4d73-acc3-a64843304df0",706,7,"Received the wrong product","2023-12-21"
"e789e360-dc7f-4eac-9685-07a064a81ee3","535b1ace-7362-4e73-8d60-37ea9fa956fd",893,10,"Item malfunctioned or didn't work","2023-08-17"
"4fe1a8ab-bebb-42cb-ae7a-c436f6814e7e","d889ce3b-3f43-4eba-83a1-e5a9d06891c6",911,12,"Changed mind or no longer needed","2023-02-18"
"eecea899-8aa4-418e-93ae-6620d9b436b3","0c30aeab-806e-4805-89a9-9babb02079e4",787,11,"Received duplicate items","2023-09-09"
"2787a3de-f842-4139-ae3d-38ed47d59826","b76d5d25-32b3-483c-b469-73eb38029e5a",193,9,"Item arrived damaged","2023-11-16"
"e03b1061-ed7a-4419-bebe-f7f9d14c32b9","83561381-23ae-44fa-bc9c-28f844088839",144,4,"Late delivery or shipping issues","2023-12-31"
"7ca5e3ee-f67e-4f2e-b842-6d5fe3bc52f2","9dc41b1e-9291-4447-928d-68f8ec5a52af",745,7,"Received duplicate items","2023-05-23"
"14fbb94c-8f5b-48d0-8ff7-2f7662128e98","bb2a8479-ab7e-4fb7-94f2-232a7a60fb37",701,4,"Received the wrong product","2021-09-17"
"d761b461-51d5-4623-bd16-02f60832888a","d182d7d1-ad05-484b-b24e-06438918705b",52,8,"Received duplicate items","2023-07-09"
"a15da630-4498-47c7-99ae-6c1fca21117e","ad3a7d09-5052-471f-aa07-3d9e707808ed",968,4,"Item malfunctioned or didn't work","2023-10-04"
"8e38f42b-97fe-43d6-8008-f4d3a1afdbed","552ab7c0-d20b-4eaf-a585-11a27808d1cf",739,7,"Product not as described","2023-08-02"
"636cb74f-7faa-428a-b594-53d2ab14dbc7","78fee654-c332-4c0a-9504-354647623af0",773,11,"Quality did not meet expectations","2023-04-18"
"752bcfa6-49c5-4def-b8ce-83dfb499d266","2e3b4ea1-f2ad-41da-bf73-91861e377762",695,9,"Changed mind or no longer needed","2023-06-23"
"296da291-b29c-4147-ae23-873fdbab511e","c1486ab5-3b8e-4f5b-83de-649a3741a6a6",146,8,"Product not as described","2023-12-28"
"cc86ec1a-f62e-40da-a791-fdc0da060acb","91a52678-3aab-4b53-b270-da468193fd27",415,7,"Changed mind or no longer needed","2023-10-29"
"084f69dc-84c9-4784-8664-9596837431bc","47cb460a-7076-493d-89e3-4645bf699353",217,3,"Late delivery or shipping issues","2023-10-03"
"eadd1824-6714-4d32-ab4d-dbbf9bcaff1a","0cf7545c-b943-42bb-8c8c-c4030152af48",666,10,"Late delivery or shipping issues","2023-08-09"
"f972f8b9-8679-47a6-b4ec-73dbd1d171a5","fb86936e-a81c-4c3c-a7a9-8fc1f4d4049d",301,12,"Changed mind or no longer needed","2023-07-05"
"d5565609-cbf4-4406-8f70-0042160ee146","6583ee79-4b33-4c84-8636-e12864dabbfd",250,7,"Quality did not meet expectations","2022-08-22"
"9aa27320-ff35-4c40-b12d-55b14063d477","a8c5e423-cef3-467f-9fcd-42eb6bcfe2d2",815,8,"Received duplicate items","2023-06-18"
"726afb81-cf01-4ead-979c-1150bcc70549","f663f940-a04e-4913-b89b-320b9ec5fbe3",903,6,"Quality did not meet expectations","2022-06-21"
"2fabe8ed-30bd-4da0-8b1f-0ffcc25cd6ae","0e60e18d-0739-422b-872a-f42efd98a2b3",473,8,"Item malfunctioned or didn't work","2023-11-15"
"4e0e8e1e-cc48-44d7-8fd6-8ff895c07bd5","63f1d419-c448-41b2-8f34-b5faca0cbddf",733,8,"Received the wrong product","2024-01-14"
"874ec08d-d92b-4029-8f98-ce4430126ad2","4d6218f8-bd62-44bc-9d34-d7d2fec5c1d2",524,11,"Late delivery or shipping issues","2022-07-12"
"48fcd2d9-0aea-4615-ad37-9bdb13e823ce","8216629c-8970-46af-8446-65cfd6792282",407,9,"Item arrived damaged","2023-10-08"
"7e91324f-ebca-4435-a729-9cfa188abccb","f373befc-f859-4b7b-9baa-c490748b8d48",607,12,"Item malfunctioned or didn't work","2023-10-19"
"f8a9b80a-3073-40e4-bf73-162c55d48b1b","8ee8c6ff-4148-4c18-b67f-fb2a600bbd1d",707,7,"Received duplicate items","2023-05-13"
"62edad46-f404-48eb-a6e5-3d1fc81a3dc7","0ae40d91-5da0-4e0f-9ecb-83e4a1c11025",249,2,"Received the wrong product","2023-10-07"
